AE_Gujarat_2017																																						
Year	Assembly_No	District_Name	Sub_Region	Name	Type	Number	Candidate	Sex	Age	Party	Position	No_Terms	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Turnout_Percentage	Margin	Margin_Percentage	No of candidates	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	Turncoat	Incumbent	Recontest	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	HARESHKUMAR MANUBHAI SARDHARA	M	37	IND	5	0	1052	256249	154936	0.68	60.46	355	0.23	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4828	Independents	10809	Graduate	Salaried Work or Employed	"Insurance Agent, Qualified Professional"	
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	CHAVADA DHARMENDRABHAI GOKALBHAI	M	45	PPS	6	0	697	256249	154936	0.45	60.46	183	0.12	14	2.17	TRUE	2	IND	10809	JUNAGADH	TRUE	FALSE	FALSE	FALSE	FALSE	AEGJ11810	Local Party	6180	10th Pass	Other		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	VASOYA RAMESHBHAI GOKALBHAI	M	67	IND	7	0	514	256249	154936	0.33	60.46	212	0.14	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4826	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	NOYADA ABUBHAI TARMAMDBHAI	M	52	IND	8	0	302	256249	154936	0.19	60.46	3	0	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4813	Independents	10809	8th Pass	Business		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	VAGHERA KIRIT NANJIBHAI	M	27	BMUP	9	0	299	256249	154936	0.19	60.46	48	0.03	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4809	Local Party	1074		Student		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	RANINGA BHARAT PRAGAJIBHAI	M	35	AINHCP	10	0	251	256249	154936	0.16	60.46	13	0.01	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4802	Local Party	662	8th Pass	Small Business or Self-employed		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	DHIVARE DAXABEN SUBHASHBHAI	F	35	AKHP	11	0	238	256249	154936	0.15	60.46	2	0	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4798	Local Party	139	Graduate Professional	Liberal Profession or Professional	Lawyer	
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	JIGNESHBHAI BABUBHAI RAKHOLIYA	M	36	SVPP	12	0	236	256249	154936	0.15	60.46	13	0.01	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4797	Local Party	7682	12th Pass	Other		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	DALASANIYA BHARATBHAI MULJIBHAI	M	51	IND	13	0	223	256249	154936	0.14	60.46	46	0.03	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4811	Independents	10809	10th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	PATHAR SANJAYBHAI VALLABHBHAI	M	41	RKEP	14	0	177	256249	154936	0.11	60.46	20	0.01	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4800	Local Party	6616	8th Pass	Other		
2017	13	Junagadh	Saurashtra-Kutch	JUNAGADH	GEN	86	INDRAJITSINH SURENDRASINH RATHOD	M	46	IND	15	0	157	256249	154936	0.1	60.46	0	0	14	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4810	Independents	10809	Graduate Professional	Liberal Profession or Professional	Lawyer	Agriculture
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	RIBADIYA HARSHADKUMAR MADHAVAJIBHAI	M	46	INC	1	1	81882	240495	149709	54.69	62.25	23101	15.43	10	2.22	TRUE	2	INC	3482	VISAVADAR	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ11788	National Party	3482	10th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	PATEL KIRIT BALUBHAI	M	35	BJP	2	0	58781	240495	149709	39.26	62.25	56193	37.53	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ2148	National Party	1605	Graduate	Business		Agriculture
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	JAGUBHAI RANINGBHAI VANK	M	66	BSP	3	0	2588	240495	149709	1.73	62.25	830	0.55	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4835	State-based Party (Other State)	16651	Literate	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	None of the Above			NOTA	4		1758	240495	149709	1.17	62.25	665	0.44	10	2.22	TRUE											NOTA	5897				
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	HARUNBHAI HUSENBHAI SUMARA	M	52	IND	5	0	1093	240495	149709	0.73	62.25	127	0.08	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4856	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	BLOCH RAHIMBHAI ALIBHAI	M	35	INCP	6	0	966	240495	149709	0.65	62.25	81	0.05	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4837	Local Party	3875	10th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	MAKWANA DHARMENDRA VAJUBHAI	M	32	IND	7	0	885	240495	149709	0.59	62.25	253	0.17	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4855	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	RAMOLIYA BHUPATBHAI BHIKHABHAI	M	45	SVPP	8	0	632	240495	149709	0.42	62.25	224	0.15	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4840	Local Party	7682	10th Pass	Labourer or Daily Wage		
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	AGAVAN SADIK KARIM	M	28	IND	9	0	408	240495	149709	0.27	62.25	48	0.03	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4845	Independents	10809	8th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	RUPAPARA PANKAJ RAMESHBHAI	M	28	REALDP	10	0	360	240495	149709	0.24	62.25	4	0	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4841	Local Party	6905	Graduate Professional	Liberal Profession or Professional	Lawyer	
2017	13	Junagadh	Saurashtra-Kutch	VISAVADAR	GEN	87	HARESHBHAI KARAMSHIBHAI DOBARIA	M	39	AINHCP	11	0	356	240495	149709	0.24	62.25	0	0	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4842	Local Party	662	10th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	DEVABHAI PUNJABHAI MALAM	M	59	BJP	1	1	71425	224971	138777	51.47	61.69	10806	7.79	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1331	National Party	1605	Literate	Business		Agriculture
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	JAYESHKUMAR VALJIBHAI LADANI	M	49	INC	2	0	60619	224971	138777	43.68	61.69	59135	42.61	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1333	National Party	3482	12th Pass	Business		Agriculture
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	None of the Above			NOTA	3		1484	224971	138777	1.07	61.69	329	0.24	12	2.22	TRUE											NOTA	5897				
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	KHIMANANDBHAI GOVINDBHAI JARER	M	53	NCP	4	0	1155	224971	138777	0.83	61.69	296	0.21	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4859	State-based Party (Other State)	5792	8th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	SHAILESHKUMAR NAUTTAMLAL PANDYA	M	35	IND	5	0	859	224971	138777	0.62	61.69	85	0.06	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4879	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	JADAVBHAI BACHUBHAI CHUDASAMA	M	52	GJCP	6	0	774	224971	138777	0.56	61.69	15	0.01	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4860	Local Party	3163	Literate	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	LALITKUMAR LALJIBHAI DEDANIA	M	31	IND	7	0	759	224971	138777	0.55	61.69	347	0.25	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4878	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	DHARMESHBHAI KIRTIBHAI PARMAR	M	32	BMUP	8	0	412	224971	138777	0.3	61.69	3	0	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4861	Local Party	1074	Post Graduate	Liberal Profession or Professional	Lawyer	
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	MAHESHBHAI DEVSHIBHAI MAKWANA	M	40	IND	9	0	409	224971	138777	0.29	61.69	92	0.07	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4876	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	PRAVINBHAI BALUBHAI VANPARIYA	M	44	IND	10	0	317	224971	138777	0.23	61.69	108	0.08	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4874	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	ASHOK PALA	M	48	IND	11	0	209	224971	138777	0.15	61.69	17	0.01	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4871	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	KAPIL RAMESHCHANDRA DAVE	M	35	IND	12	0	192	224971	138777	0.14	61.69	29	0.02	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4872	Independents	10809	Post Graduate	Other		
2017	13	Junagadh	Saurashtra-Kutch	KESHOD	GEN	88	NATHABHAI VASHRAMBHAI RATHOD	M	67	AINHCP	13	0	163	224971	138777	0.12	61.69	0	0	12	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4863	Local Party	662	8th Pass	Retired or Pension		
2017	13	Junagadh	Saurashtra-Kutch	MANGROL	GEN	89	VAJA BABUBHAI KALABHAI	M	64	INC	1	1	71654	206117	135042	53.06	65.52	13914	10.3	5	2.17	TRUE	2	IND	10809	MALIYA	FALSE	FALSE	FALSE	FALSE	FALSE	AEGJ11797	National Party	3482	10th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	MANGROL	GEN	89	KARGATIYA BHAGVANJIBHAI LAKHABHAI	M	60	BJP	2	2	57740	206117	135042	42.76	65.52	55802	41.32	5	2.17	TRUE	3	BJP	1605	MANGROL	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ9574	National Party	1605	10th Pass	Agriculture		
2017	13	Junagadh	Saurashtra-Kutch	MANGROL	GEN	89	CHANDEGARA SANJAYKUMAR KANTIBHAI	M	37	IND	3	0	1938	206117	135042	1.44	65.52	91	0.07	5	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4890	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	MANGROL	GEN	89	None of the Above			NOTA	4		1847	206117	135042	1.37	65.52	609	0.45	5	2.17	TRUE											NOTA	5897				
2017	13	Junagadh	Saurashtra-Kutch	MANGROL	GEN	89	SATBHAYA ASHWINLAL KANTILAL	M	48	IND	5	0	1238	206117	135042	0.92	65.52	613	0.45	5	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4896	Independents	10809				
2017	13	Junagadh	Saurashtra-Kutch	MANGROL	GEN	89	DAL IKBALBHAI HASANBHAI	M	37	IND	6	0	625	206117	135042	0.46	65.52	0	0	5	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4891	Independents	10809				
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	CHUDASAMA VIMALBHAI KANABHAI	M	37	INC	1	1	94914	234979	178377	53.21	75.91	20450	11.46	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1928	National Party	3482	Graduate	Business		Agriculture
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	JASHABHAI BHANABHAI BARAD	M	65	BJP	2	6	74464	234979	178377	41.75	75.91	70608	39.58	14	2.22	TRUE	7	INC	3482	SOMNATH | TALALA	TRUE	FALSE	TRUE	FALSE	FALSE	AEGJ9599	National Party	1605	Graduate	Business		Agriculture
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	None of the Above			NOTA	3		3856	234979	178377	2.16	75.91	2244	1.26	14	2.22	TRUE											NOTA	5897				
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	SHAHMADAR HANIFSHA REMANSHA	M	44	BSP	4	0	1612	234979	178377	0.9	75.91	108	0.06	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4898	State-based Party (Other State)	16651	Literate	Small Business or Self-employed		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	BHADARKA HASAN KASAM	M	49	IND	5	0	1504	234979	178377	0.84	75.91	1057	0.59	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4921	Independents	10809	10th Pass	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	DHEKA MAHMADFARUK HARUNBHAI	M	32	IND	6	0	447	234979	178377	0.25	75.91	107	0.06	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4919	Independents	10809	8th Pass	Labourer or Daily Wage	Truck Driver	
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	CHANDAPA KISHAN HAJABHAI	M	37	IND	7	0	340	234979	178377	0.19	75.91	102	0.06	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4908	Independents	10809		Agriculture		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	TANK YUSUFBHAI REMAN	M	46	IND	8	0	238	234979	178377	0.13	75.91	11	0.01	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4915	Independents	10809	8th Pass	Labourer or Daily Wage		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	JUNGI PRATAPBHAI CHUNILAL	M	61	IND	9	0	227	234979	178377	0.13	75.91	11	0.01	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4912	Independents	10809	Literate	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	IMRAN NURMAHMAD SIMARI	M	37	IND	10	0	216	234979	178377	0.12	75.91	84	0.05	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4901	Independents	10809	10th Pass	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	CHANCHIYA GAFARBHAI ALIBHAI	M	45	IND	11	0	132	234979	178377	0.07	75.91	6	0	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4906	Independents	10809				
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	CHAUHAN RAFIK HUSEN	M	47	IND	12	0	126	234979	178377	0.07	75.91	16	0.01	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4911	Independents	10809	Literate	Other		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	OZA RAHULBHAI MANSUKHLAL	M	38	IND	13	0	110	234979	178377	0.06	75.91	3	0	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4902	Independents	10809	8th Pass	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	GOHEL MULJIBHAI NARANBHAI	M	38	IND	14	0	107	234979	178377	0.06	75.91	23	0.01	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ4904	Independents	10809	5th Pass	Labourer or Daily Wage	Taxi Driver	Agriculture
2017	13	Gir Somnath	Saurashtra-Kutch	SOMNATH	GEN	90	GOHEL HARUN ALI	M	49	IND	15	0	84	234979	178377	0.05	75.91	0	0	14	2.22	TRUE	2	IND	10809	SOMNATH	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ100699	Independents	10809	5th Pass	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	AHIR BHAGABHAI DHANABHAI BARAD	M	58	INC	1	1	85897	208081	146041	58.82	70.18	31730	21.73	6	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ1974	National Party	3482	Graduate	Other		
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	PARMAR GOVINDBHAI VARJANGBHAI	M	63	BJP	2	1	54167	208081	146041	37.09	70.18	51996	35.6	6	2.04	TRUE	4	BJP	1605	TALALA	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ10728	National Party	1605	12th Pass	Agriculture		
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	THUMAR VRUJLAL KHIMABHAI	M	54	BSP	3	0	2171	208081	146041	1.49	70.18	944	0.65	6	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ4940	State-based Party (Other State)	16651	Graduate	Agriculture		
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	None of the Above			NOTA	4		1227	208081	146041	0.84	70.18	122	0.08	6	2.04	TRUE											NOTA	5897				
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	DAKI JAYSUKHLAL JADAVBHAI	M	60	IND	5	0	1105	208081	146041	0.76	70.18	263	0.18	6	2.04	TRUE	3	IND	10809	TALALA	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ10733	Independents	10809	10th Pass	Other		
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	PARMAR RAMJIBHAI MANANDBHAI	M	39	IND	6	0	842	208081	146041	0.58	70.18	210	0.14	6	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ4944	Independents	10809	10th Pass	Labourer or Daily Wage	Taxi Driver	
2017	13	Gir Somnath	Saurashtra-Kutch	TALALA	GEN	91	BHARATHI ASHOKKUMAR REVUBHAI	M	34	IND	7	0	632	208081	146041	0.43	70.18	0	0	6	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ4945	Independents	10809				
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	MOHANLAL MALABHAI VALA	M	52	INC	1	1	72408	207118	137465	52.67	66.37	14535	10.57	6	2.17	TRUE	2	INC	3482	KODINAR	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ13648	National Party	3482	Others	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	VADHER RAMBHAI MEPABHAI	M	56	BJP	2	0	57873	207118	137465	42.1	66.37	55488	40.37	6	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ1363	National Party	1605	Doctorate	Other		
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	None of the Above			NOTA	3		2385	207118	137465	1.73	66.37	605	0.44	6	2.17	TRUE											NOTA	5897				
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	VINODBHAI KHIMABHAI SOLANKI	M	43	BMUP	4	0	1780	207118	137465	1.29	66.37	569	0.41	6	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4968	Local Party	1074	5th Pass	Business	Contractor	
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	VALA LALITKUMAR MADHUBHAI	M	36	NCP	5	0	1211	207118	137465	0.88	66.37	35	0.03	6	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4958	State-based Party (Other State)	5792	Graduate Professional	Liberal Profession or Professional	Journalist or Editor	
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	VADHEL MALABHAI TEJABHAI	M	57	IND	6	0	1176	207118	137465	0.86	66.37	544	0.4	6	2.17	TRUE	2	IND	10809	KODINAR	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ13652	Independents	10809	5th Pass	Labourer or Daily Wage		
2017	13	Gir Somnath	Saurashtra-Kutch	KODINAR	SC	92	VADHEL JAGDISHBHAI NATHABHAI	M	27	AINHCP	7	0	632	207118	137465	0.46	66.37	0	0	6	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ4967	Local Party	662	10th Pass	Agriculture		
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	VANSH PUNJABHAI BHIMABHAI	M	53	INC	1	6	72775	233334	149879	48.56	64.23	4928	3.29	8	2.27	TRUE	7	INC	3482	UNA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ5336	National Party	3482	12th Pass	Business		Agriculture
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	HARIBHAI BOGHABHAI SOLANKI	M	47	BJP	2	0	67847	233334	149879	45.27	64.23	65361	43.61	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ1800	National Party	1605	10th Pass	Business		Agriculture
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	PARMAR JENTIBHAI KANABHAI	M	37	BSP	3	0	2486	233334	149879	1.66	64.23	625	0.42	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ4993	State-based Party (Other State)	16651	5th Pass	Unemployed		
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	None of the Above			NOTA	4		1861	233334	149879	1.24	64.23	286	0.19	8	2.27	TRUE											NOTA	5897				
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	HARSHADBHAI CHHAGANBHAI BAMBHANIYA	M	28	IND	5	0	1575	233334	149879	1.05	64.23	384	0.26	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ5014	Independents	10809	8th Pass	Small Business or Self-employed	Self-employed	
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	BARIA BABUBHAI BHIMABHAI	M	54	IND	6	0	1191	233334	149879	0.79	64.23	223	0.15	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ5012	Independents	10809	10th Pass	Business		
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	JESING SHAMJI RATHOD	M	34	RPIR	7	0	968	233334	149879	0.65	64.23	249	0.17	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ4994	Local Party	7160				
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	SHANTILAL DANABHAI KIDECHA	M	42	GJCP	8	0	719	233334	149879	0.48	64.23	262	0.17	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ5003	Local Party	3163	5th Pass	Small Business or Self-employed	Workshop or Small Manufacturer	
2017	13	Gir Somnath	Saurashtra-Kutch	UNA	GEN	93	RATHOD DAYABHAI LAKHABHAI	M	42	BMUP	9	0	457	233334	149879	0.3	64.23	0	0	8	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ5000	Local Party	1074	8th Pass	Business		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	J V KAKADIYA	M	53	INC	1	1	66644	211845	126943	52.5	59.92	15336	12.08	11	2.27	FALSE	2	IND	10809	DHARI	TRUE	FALSE	FALSE	FALSE	FALSE	AEGJ475	National Party	3482	Graduate	Agriculture		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	DILIP SANGHANI	M	63	BJP	2	3	51308	211845	126943	40.42	59.92	48377	38.11	11	2.27	FALSE	6	BJP	1605	AMRELI	FALSE	TRUE	FALSE	FALSE	TRUE	AEGJ14411	National Party	1605	Graduate	Liberal Profession or Professional	Lawyer	Agriculture
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	None of the Above			NOTA	3		2931	211845	126943	2.31	59.92	989	0.78	11	2.27	FALSE											NOTA	5897				
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	KHATARIYA HAMIRBHAI LAKHABHAI	M	47	IND	4	0	1942	211845	126943	1.53	59.92	726	0.57	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5047	Independents	10809	10th Pass	Other		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	SURESHBHAI DHIRUBHAI RAMANI	M	42	IND	5	0	1216	211845	126943	0.96	59.92	326	0.26	11	2.27	FALSE	2	IND	10809	DHARI	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ11835	Independents	10809	10th Pass	Business		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	KOLADIYA DHARMENDRABHAI KALUBHAI	M	37	AINHCP	6	0	890	211845	126943	0.7	59.92	436	0.34	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5023	Local Party	662	12th Pass	Agriculture		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	PARMAR JAYSUKHBHAI MOHANBHAI	M	48	IND	7	0	454	211845	126943	0.36	59.92	18	0.01	11	2.27	FALSE	2	BSP	16651	DHARI	TRUE	FALSE	FALSE	FALSE	FALSE	AEGJ7498	Independents	10809	10th Pass	Retired or Pension		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	KATIYA RAVJIBHAI KHIMJIBHAI	M	64	IND	8	0	436	211845	126943	0.34	59.92	55	0.04	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5040	Independents	10809	5th Pass	Social Work		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	VALA JASHUBHAI NANKABHAI	M	42	IND	9	0	381	211845	126943	0.3	59.92	99	0.08	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5080	Independents	10809	8th Pass	Agriculture		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	CHIRAGKUMAR SURESHBHAI PARMAR	M	26	IND	10	0	282	211845	126943	0.22	59.92	12	0.01	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5063	Independents	10809	10th Pass	Other		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	VALA JAYDIPBHAI BAVKUBHAI	M	27	SHS	11	0	270	211845	126943	0.21	59.92	81	0.06	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5024	State-based Party (Other State)	18691	Graduate Professional	Agricultural Labour		
2017	13	Amreli	Saurashtra-Kutch	DHARI	GEN	94	IMRANBHAI VALIBHAI PARMAR	M	32	IND	12	0	189	211845	126943	0.15	59.92	0	0	11	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ5032	Independents	10809	10th Pass	Labourer or Daily Wage	Truck Driver	
2017	13	Amreli	Saurashtra-Kutch	AMRELI	GEN	95	PARESH DHANANI	M	41	INC	1	3	87032	268018	169808	51.25	63.36	12029	7.08	9	2.17	TRUE	4	INC	3482	AMRELI	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ10777	National Party	3482	Graduate	Agriculture		Social Work
2017	13	Amreli	Saurashtra-Kutch	AMRELI	GEN	95	BAVKUBHAI UNDHAD	M	59	BJP	2	0	75003	268018	169808	44.17	63.36	72134	42.48	9	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ27	National Party	1605	12th Pass	Business		Agriculture
